Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 600000E-5  	 	        	82700	1993-12-14	      0823	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 210000E-4  	 	        	82700	1994-01-11	      0810	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 800000E-4  	 	        	82700	1994-01-25	      0820	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 500000E-5  	 	        	82700	1994-02-01	      0837	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 360000E-4  	 	        	82700	1994-02-17	      0730	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 170000E-4  	 	        	82700	1994-03-01	      0842	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 100000E-4  	 	        	82700	1994-03-16	      0930	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 700000E-5  	 	        	82700	1994-04-05	      0825	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 600000E-5  	 	        	82700	1994-05-10	      0834	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 500000E-5  	 	        	82700	1994-05-24	      0823	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 600000E-5  	 	        	82700	1994-06-09	      0841	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 110000E-4  	 	        	82700	1994-06-22	      0841	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 300000E-5  	 	        	82700	1994-07-06	      0905	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 200000E-5  	 	        	82700	1994-08-16	      0817	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 600000E-5  	 	        	82700	1994-08-30	      0845	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 600000E-5  	 	        	82700	1994-09-13	      0820	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 700000E-5  	 	        	82700	1994-10-18	      0900	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 300000E-5  	 	        	82700	1994-11-01	      0854	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 500000E-5  	 	        	82700	1994-11-28	      0830	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 500000E-5  	 	        	82700	1994-12-13	      0815	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 470000E-4  	 	        	82700	1995-01-24	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 500000E-5  	 	        	82700	1995-02-07	      0836	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 690000E-3  	 	        	82700	1995-02-28	      0828	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 600000E-5  	 	        	82700	1995-03-13	      0913	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 200000E-5  	 	        	82700	1995-03-21	      0935	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 300000E-5  	 	        	82700	1995-04-03	      0820	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 700000E-5  	 	        	82700	1995-04-18	      0838	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 220000E-4  	R	        	82700	1995-05-02	      0834	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 210000E-4  	 	        	82700	1995-05-17	      0833	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 300000E-5  	 	        	82700	1995-06-05	      0854	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 200000E-5  	 	        	82700	1995-06-19	      0951	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722                              	 500000E-5  	 	        	82700	1995-12-06	      0917	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000304         	ONEAWA BEACH / HAWAII STATE / HONOLULU                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.420833	-157.746389                              	 800000E-6  	 	20060000	82700	1998-04-21	      0755	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000304         	ONEAWA BEACH / HAWAII STATE / HONOLULU                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.420833	-157.746389                              	 500000E-4  	 	20060000	82700	1998-05-12	      0721	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 900000E-5  	 	        	82700	1992-10-30	      0910	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 120000E-4  	 	        	82700	1992-11-08	      0830	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 200000E-4  	 	        	82700	1992-11-17	      0910	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 410000E-3  	 	        	82700	1992-11-26	      0830	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 330000E-4  	 	        	82700	1992-12-14	      0910	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 220000E-3  	 	        	82700	1993-01-07	      0850	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 300000E-4  	 	        	82700	1993-01-16	      0650	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 170000E-4  	 	        	82700	1993-01-25	      0900	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 130000E-4  	 	        	82700	1993-02-03	      0900	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 240000E-4  	 	        	82700	1993-02-12	      0940	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 370000E-4  	 	        	82700	1993-02-21	      0640	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 340000E-4  	 	        	82700	1993-03-02	      0920	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 150000E-4  	 	        	82700	1993-03-11	      0940	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 900000E-5  	 	        	82700	1993-03-20	      0840	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 100000E-4  	 	        	82700	1993-03-29	      0709	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 900000E-5  	 	        	82700	1993-04-07	      0733	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 700000E-5  	 	        	82700	1993-04-16	      0905	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 180000E-3  	 	        	82700	1993-04-25	      0835	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 150000E-4  	 	        	82700	1993-05-04	      0925	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 110000E-4  	 	        	82700	1993-05-13	      0905	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 400000E-4  	 	        	82700	1993-05-22	      0835	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 130000E-4  	 	        	82700	1993-05-31	      0835	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 260000E-4  	 	        	82700	1993-06-09	      0850	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 120000E-4  	 	        	82700	1993-06-18	      0905	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 320000E-4  	 	        	82700	1993-06-27	      0840	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 180000E-4  	 	        	82700	1993-07-06	      0900	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 220000E-4  	 	        	82700	1993-07-15	      0855	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 420000E-4  	 	        	82700	1993-07-24	      0608	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 130000E-4  	 	        	82700	1993-08-02	      0820	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 430000E-3  	 	        	82700	1993-08-11	      0715	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 360000E-4  	 	        	82700	1993-08-20	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 260000E-4  	 	        	82700	1993-08-29	      0745	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 100000E-4  	 	        	82700	1993-09-07	      0705	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 230000E-4  	 	        	82700	1993-09-16	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 900000E-5  	 	        	82700	1993-09-25	      0755	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 150000E-4  	 	        	82700	1993-10-04	      0810	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 220000E-4  	 	        	82700	1993-10-13	      0725	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 140000E-4  	 	        	82700	1993-10-22	      0720	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 480000E-4  	 	        	82700	1993-10-31	      0815	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 820000E-4  	 	        	82700	1993-11-09	      0845	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 160000E-4  	 	        	82700	1993-11-18	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 270000E-4  	 	        	82700	1993-11-27	      0755	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 200000E-4  	 	        	82700	1993-12-06	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 320000E-3  	 	        	82700	1993-12-15	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 140000E-4  	 	        	82700	1994-01-03	      0815	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 330000E-4  	 	        	82700	1994-01-12	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 200000E-3  	 	        	82700	1994-01-21	      0725	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 680000E-3  	 	        	82700	1994-01-25	      0820	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 350000E-4  	 	        	82700	1994-01-30	      0745	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333                              	 210000E-4  	 	        	82700	1994-02-08	      0725	          	        	           0	        	                	  	                     	B 	                                                            	
