Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 600000E-5  	 	20020000	82700	1997-04-09	      1005	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	K	20020000	82700	1997-05-06	      0942	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 300000E-5  	 	20020000	82700	1997-06-18	      1006	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	 	20020000	82700	1997-07-15	      0927	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 800000E-5  	 	20020000	82700	1997-09-10	      1005	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	 	20020000	82700	1997-10-08	      0933	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 600000E-5  	 	20020000	82700	1997-11-05	      1006	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 900000E-5  	R	20020000	82700	1997-12-03	      1003	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	 	20020000	82700	1998-01-13	      0944	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	 	20020000	82700	1998-02-03	      0944	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	K	20020000	82700	1998-03-04	      1000	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	K	20020000	82700	1998-04-15	      0949	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 100000E-5  	K	20020000	82700	1998-05-16	      0932	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 800000E-5  	 	20020000	82700	1998-06-02	      0948	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 400000E-5  	 	20020000	82700	1998-07-07	      1003	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 200000E-5  	 	20020000	82700	1998-08-04	      1028	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 190000E-4  	 	20020000	82700	1998-10-06	      1026	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 200000E-5  	 	20020000	82700	1998-11-10	      1047	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000700         	SPRECKELSVILLE BEACH / HAWAII STATE / MAUI COUNTY                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.916944	-156.405                                 	 300000E-6  	K	20020000	82700	1998-12-08	      1042	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 600000E-5  	 	20020000	82700	1997-01-13	      0918	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 200000E-5  	 	20020000	82700	1997-02-03	      0922	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 900000E-5  	R	20020000	82700	1997-03-18	      1005	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 200000E-5  	K	20020000	82700	1997-04-14	      0952	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1997-05-12	      0940	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1997-06-23	      1000	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	 	20020000	82700	1997-07-22	      0948	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1997-07-22	      0933	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 200000E-5  	 	20020000	82700	1997-09-15	      0912	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1997-10-13	      0940	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	 	20020000	82700	1997-11-03	      0932	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	 	20020000	82700	1997-12-08	      0924	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 500000E-5  	 	20020000	82700	1998-01-12	      0915	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1998-02-09	      0945	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1998-03-09	      0927	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1998-04-21	      0923	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	K	20020000	82700	1998-05-11	      0942	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 300000E-5  	 	20020000	82700	1998-06-08	      0950	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 100000E-5  	 	20020000	82700	1998-07-14	      0938	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 500000E-6  	 	20020000	82700	1998-08-10	      0857	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 200000E-5  	 	20020000	82700	1998-09-08	      0914	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 500000E-6  	 	20020000	82700	1998-10-12	      0904	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 300000E-6  	 	20020000	82700	1998-11-02	      0927	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000701         	KIHEI LANDING / HAWAII STATE / MAUI COUNTY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.784722	-156.466667                              	 300000E-6  	 	20020000	82700	1998-12-14	      0905	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 600000E-5  	 	20020000	82700	1997-01-13	      0924	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1997-02-03	      0930	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 130000E-4  	 	20020000	82700	1997-03-18	      1011	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1997-04-14	      1000	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1997-05-12	      0947	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1997-06-23	      1006	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	 	20020000	82700	1997-07-22	      0940	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1997-09-15	      0918	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	 	20020000	82700	1997-10-13	      0946	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	 	20020000	82700	1997-11-03	      0939	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1997-12-08	      0931	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 300000E-5  	 	20020000	82700	1998-01-12	      0922	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1998-02-09	      0952	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	 	20020000	82700	1998-03-09	      0932	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1998-04-21	      0930	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1998-05-11	      0950	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 100000E-5  	K	20020000	82700	1998-06-08	      0957	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 800000E-5  	 	20020000	82700	1998-07-14	      0948	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 800000E-6  	 	20020000	82700	1998-08-10	      0907	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 300000E-6  	K	20020000	82700	1998-09-08	      0923	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 500000E-6  	 	20020000	82700	1998-10-12	      0913	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 700000E-6  	K	20020000	82700	1998-11-02	      0937	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000702         	MAI PONIA OE IAU / HAWAII STATE / MAUI COUNTY                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.777778	-156.463889                              	 700000E-6  	 	20020000	82700	1998-12-14	      0916	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 300000E-5  	 	20020000	82700	1997-01-13	      1001	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 300000E-5  	 	20020000	82700	1997-02-03	      1006	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 200000E-5  	R	20020000	82700	1997-03-18	      1050	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	 	20020000	82700	1997-04-14	      1033	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	K	20020000	82700	1997-05-12	      1023	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	 	20020000	82700	1997-06-23	      1040	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 400000E-5  	 	20020000	82700	1997-07-22	      1016	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	 	20020000	82700	1997-09-15	      0952	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 200000E-5  	 	20020000	82700	1997-10-13	      1018	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 300000E-5  	 	20020000	82700	1997-11-03	      1012	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	 	20020000	82700	1997-12-08	      1005	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 800000E-5  	 	20020000	82700	1998-01-12	      0959	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	 	20020000	82700	1998-02-09	      1033	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	 	20020000	82700	1998-03-09	      1007	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	K	20020000	82700	1998-04-21	      1005	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 200000E-5  	 	20020000	82700	1998-05-11	      1025	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 100000E-5  	K	20020000	82700	1998-06-08	      1031	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000703         	COVE PARK / HAWAII STATE / MAUI COUNTY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	   20.7575	-156.4625                                	 320000E-4  	 	20020000	82700	1998-07-14	      1033	          	        	           0	        	                	  	                     	B 	                                                            	
