
Honolulu, HI
Number of Stations = 494


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
39063	CHLORDAN C ISOMER TIS-UG/G	CHLORDANE-CIS ISOMER,TISSUE WET WGT (UG/G)        	4     	26    	1977-10-01	1987-07-29	  1.00E-01  	  9.30E-01  	  4.44E-01
39064	CHLORDAN C ISOMER BOTUG/KG	CHLORDANE-CIS ISOMER BOTTOM DEPOS (UG/KG DRY SOL  	44    	198   	1976-11-09	1987-07-14	  1.00E+01  	  9.90E+01  	  6.16E+01
39066	CHLORDAN T ISOMER TIS-UG/G	CHLORDANE-TRANS ISOMER,TISSUE WET WGT (UG/G)      	4     	26    	1977-10-01	1987-07-29	  1.00E-02  	  7.00E-02  	  1.29E-01
39067	CHLORDAN T ISOMER BOTUG/KG	CHLORDANE-TRANS ISOMER,BOTTOM DEPOS(UG/KG DRY SL  	41    	195   	1976-11-09	1986-07-18	  1.00E+02  	  9.80E+01  	  7.78E+01
39069	NONACHLR C ISOMER TIS UG/G	CHLORDANE-NONACHLOR,CIS ISO,TISSUE WET WGT(UG/G)  	2     	24    	1977-10-01	1986-10-01	  1.00E-02  	  9.00E-02  	  2.15E-01
39072	NONCHLOR T ISOMER TIS-UG/G	CHLORDANE-NONACHLOR,TRANS ISO,TISSUE,WET WT,UG/G  	2     	24    	1977-10-01	1986-10-01	  1.00E+00  	  9.50E-01  	  5.06E-01
39073	NONACHLR T ISOMER BOTUG/KG	CHLORDANE-NONACHLOR,TRANS ISO,BOTTOM DEP UG/KG    	39    	190   	1977-01-25	1986-07-18	  1.00E+02  	  8.70E+01  	  3.81E+01
39074	ALPHABHC TISMG/KG WET WGT 	BHC-ALPHA ISOMER,TISSUE UG/G       WET WGT        	8     	45    	1970-10-01	1987-07-29	  1.00E-02  	  8.00E-03  	  1.37E-01
39076	ALPHABHC SEDUG/KG DRY WGT 	BHC-ALPHA ISOMER, BOTTOM DEPOS (UG/KG DRY SOL)    	43    	206   	1977-01-25	1987-07-14	  1.25E+03  	  9.10E+00  	  2.17E+01
39082	12DIBROM ETHYLENE TOT UG/L	1,2-DIBROMOETHYLENE IN WATER,            TOTALUG/L	2     	2     	1986-08-25	1986-09-02	  2.00E-01  	  2.00E-01  	  2.00E-01
39099	B2ETHXPH TISMG/KG WET WGT 	BIS(2-ETHYLHEXYL)PHTHALATE,TISSUE,WET WGT,MG/KG   	4     	11    	1980-04-23	1987-07-14	  1.11E+00  	  6.70E-01  	  2.69E+02
39100	B2ETHHXL PHTHALAT TOT UG/L	BIS(2-ETHYLHEXYL) PHTHALATE,WHOLE WATER,UG/L      	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  6.00E+01  	  1.88E+01
39102	B2E PHTH MUD-DRY  UG/KG   	BIS(2-ETHYLHEXYL) PHTHALATE,SEDIMENT,DRY WGT,UG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  9.80E+02  	  8.76E+02
39105	PERCENT  FAT      HEX EXTR	PERCENT FAT HEXANE EXTRACTION                     	2     	67    	1970-10-01	1986-10-01	  1.10E+00  	  9.50E+00  	  5.46E+00
39110	DNB PHTH TOTAL    UG/L    	DI-N-BUTYL PHTHALATE,WHOLE WATER,UG/L             	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  9.00E-01  	  1.92E+01
39112	DNB PHTH MUD-DRY  UG/KG   	DI-N-BUTYL PHTHALATE,SEDIMENTS,DRY WGT,UG/KG      	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
39120	BENZIDIN  TOTUG/L         	BENZIDINE IN WHOLE WATER SAMPLE (UG/L)            	5     	9     	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  4.11E+01
39121	BENZIDIN SEDUG/KG DRY WGT 	BENZIDINE IN BOTTOM DEPOS UG/KG DRY SOLIDS        	4     	8     	1980-04-17	1985-03-27	  1.25E+03  	  7.31E+03  	  2.93E+03
39175	VINYLCHL ORIDE    TOT UG/L	VINYL CHLORIDE-WHOLE WATER SAMPLE-UG/L            	10    	13    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+00  	  6.03E+00
39180	TRICHLOR ETHYLENE TOT UG/L	TRICHLOROETHYLENE-WHOLE WATER SAMPLE-UG/L         	5     	8     	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+00  	  7.60E+00
39250	NAPTHAL  ENES, PC . UG/L  	NAPTHALENES, POLYCHLORINATED (UG/L)               	4     	11    	1980-04-17	1987-07-14	  1.00E+01  	  5.00E+01  	  2.09E+01
39290	TOT DDT  TISSUE   UG/G    	DDT TOTAL IN TISSUE WET WGT BASIS (UG/G)          	2     	68    	1970-10-01	1986-10-01	  1.00E-01  	  9.00E-02  	  2.05E-01
39300	P,P'DDT   TOT UG/L        	P,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	7     	14    	1980-04-17	1992-07-01	  1.00E+00  	  9.00E-02  	  7.33E+00
39301	P,P'DDT  SEDUG/KG DRY WGT 	P,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	43    	196   	1977-01-25	1987-07-14	  1.25E+03  	  9.60E+01  	  4.36E+01
39302	P,P'DDT  TISMG/KG WET WGT 	P P DDT IN TISSUE WET WGT (UG/G)                  	4     	11    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-03  	  4.65E-01
39306	O,P' DDT MUD DRY  UG/KG   	O,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	41    	192   	1977-01-25	1986-07-18	  1.49E+02  	  9.10E+00  	  3.15E+01
39307	O P  DDT TISSUE   UG/G    	O P DDT IN TISSUE WET WGT (UG/G)                  	2     	3     	1981-04-15	1985-03-27	  4.00E-03  	  5.00E-02  	  1.93E-02
39310	P,P'DDD   TOT UG/L        	P,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  9.00E-02  	  8.54E+00
39311	P,P'DDD  SEDUG/KG DRY WGT 	P,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	43    	197   	1977-01-25	1987-07-14	  1.06E+03  	  7.60E+01  	  5.68E+01
39312	P,P'DDD  TISMG/KG WET WGT 	P  P  DDD IN TISSUE WET WGT (UG/G)                	4     	9     	1980-04-23	1987-02-24	  1.00E-02  	  8.00E-03  	  5.66E-01
39316	O,P' DDD MUD DRY  UG/KG   	O,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	41    	201   	1977-01-25	1986-07-18	  1.49E+02  	  9.10E+00  	  3.11E+01
39319	MNCLBIPN TOT,TIS  WETMG/KG	MONOCHLOROBIPHENYL,TOTAL,      TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  1.25E-03  	  1.25E-03  	  1.25E-03
39320	P,P'DDE   TOT UG/L        	P,P' DDE IN WHOLE WATER SAMPLE (UG/L)             	7     	14    	1980-04-17	1992-07-01	  1.00E+00  	  9.00E-02  	  7.32E+00
39321	P,P'DDE  SEDUG/KG DRY WGT 	P,P' DDE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	43    	206   	1977-01-25	1987-07-14	  1.00E+01  	  9.90E+01  	  4.41E+01
39322	P,P'DDE  TISMG/KG WET WGT 	P,P'-DDE IN TISSUE WET WGT  MG/KG                 	6     	13    	1980-04-23	1987-07-29	  1.00E-02  	  8.00E-03  	  4.12E-01
39325	O,P DDD  TISSUE   UG/G    	O,P DDD IN TISSUE WET WGT (UG/G)                  	2     	2     	1981-04-15	1985-03-02	  4.00E-03  	  5.00E-02  	  2.70E-02
39328	O,P'DDE  MUD      UG/KG   	O,P'DDE IN      BOTTOM DEPOS  (UG/KG DRY SOLIDS)  	41    	201   	1977-01-25	1986-07-18	  1.00E+01  	  9.10E+00  	  1.78E+01
39330	ALDRIN    TOT UG/L        	ALDRIN IN WHOLE WATER SAMPLE (UG/L)               	8     	15    	1975-04-28	1992-07-01	  1.00E+00  	  9.00E-02  	  6.83E+00
39333	ALDRIN   SEDUG/KG DRY WGT 	ALDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	43    	206   	1977-01-25	1987-07-14	  1.00E+01  	  9.10E+00  	  2.50E+01
39335	DICLBIPN TOT,TIS  WETMG/KG	DICHLOROBIPHENYL,TOTAL,        TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  1.25E-03  	  3.51E-02  	  1.82E-02
39336	ALPHABHC WTR WHL  LBS/DAY 	BHC-ALPHA, WATER, WHOLE                    LBS/DAY	1     	1     	1992-07-01	1992-07-01	  9.00E-02  	  9.00E-02  	  9.00E-02
39337	ALPHABHC  TOTUG/L         	ALPHA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP    	4     	11    	1980-04-17	1987-07-14	  1.00E+00  	  5.00E-03  	  9.29E+00
39338	BETA BHC  TOTUG/L         	BETA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP     	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  9.00E-02  	  8.52E+00
39339	TRICLBPN TOT,TIS  WETMG/KG	TRICHLOROBIPHENYL,TOTAL,       TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  1.25E-03  	  2.99E-02  	  1.56E-02
39340	GAMMABHC LINDANE  TOT.UG/L	GAMMA-BHC(LINDANE),WHOLE WATER,UG/L               	4     	11    	1980-04-17	1987-07-14	  1.00E+00  	  5.00E-03  	  9.29E+00
39343	GBHC-MUD LINDANE  DRYUG/KG	GAMMA-BHC(LINDANE),SEDIMENTS,DRY WGT,UG/KG        	4     	4     	1980-04-17	1985-03-27	  1.25E+03  	  9.10E+00  	  6.65E+02
39344	GAMMABHC WTR WHL  LBS/DAY 	BHC-GAMMA, WATER, WHOLE                    LBS/DAY	1     	1     	1992-07-01	1992-07-01	  9.00E-02  	  9.00E-02  	  9.00E-02
39345	TETCLBPN TOT,TIS  WETMG/KG	TETRACHLOROBIPHENYL,TOT,       TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  9.73E-02  	  4.99E-02
39347	PECLBIPN TOT,TIS  WETMG/KG	PENTACHLOROBIPHENYL,TOT,       TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  1.59E-01  	  1.78E-03  	  8.04E-02
39348	A-CHLRDN WHL SMPL UG/L    	CHLORDANE, ALPHA, IN WHOLE WATER SAMPLE (UG/L)    	3     	3     	1987-02-23	1987-07-14	  5.00E-01  	  5.00E-01  	  5.00E-01
39350	CHLRDANE TECH&MET TOT UG/L	CHLORDANE(TECH MIX & METABS),WHOLE WATER,UG/L     	7     	11    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-02  	  9.69E+00
39351	CDANEDRY TECH&MET MUDUG/KG	CHLORDANE(TECH MIX&METABS),SEDIMENTS,DRY WGT,UG/KG	4     	4     	1980-04-17	1985-03-27	  1.25E+03  	  9.10E+01  	  6.85E+02
39354	HPCLBIPN TOT,TIS  WETMG/KG	HEPTACHLOROBIPHENYL,TOT,       TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  3.75E-03  	  9.20E-02  	  4.79E-02
39355	OCTCLBPN TOT,TIS  WETMG/KG	OCTACHLOROBIPHENYL,TOT,        TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  1.16E-02  	  3.75E-03  	  7.68E-03
39357	RONNEL   WHL SAMP UG/L    	RONNEL IN WHOLE WATER SAMPLE (UG/L)               	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39379	TOT DDT  WHL SMPL UG/L    	SUM OF ALL DDT,DDE& DDD VALUES IN WHL WATER SAMP  	1     	1     	1975-04-28	1975-04-28	  2.00E-01  	  2.00E-01  	  2.00E-01
39380	DIELDRIN  TOTUG/L         	DIELDRIN IN WHOLE WATER SAMPLE (UG/L)             	9     	17    	1975-04-28	1992-07-01	  1.00E+00  	  5.00E-03  	  6.27E+00
39383	DIELDRIN SEDUG/KG DRY WGT 	DIELDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.)  	45    	214   	1976-11-09	1987-07-14	  1.03E+02  	  8.30E+01  	  4.82E+01
39389	ENDOSULN MUD      UG/KG   	ENDOSULFAN IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)  	2     	2     	1981-04-14	1985-03-27	  1.49E+02  	  1.83E+01  	  8.37E+01
39390	ENDRIN    TOT UG/L        	ENDRIN IN WHOLE WATER SAMPLE (UG/L)               	7     	14    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-03  	  7.34E+00
39393	ENDRIN   SEDUG/KG DRY WGT 	ENDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	43    	196   	1977-01-25	1987-07-14	  1.25E+03  	  3.30E+01  	  4.10E+01
39400	TOXAPHEN  TOTUG/L         	TOXAPHENE IN WHOLE WATER SAMPLE (UG/L)            	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E+00  	  9.38E+00
39403	TOXAPHEN SEDUG/KG DRY WGT 	TOXAPHENE IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.) 	4     	7     	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+01  	  1.01E+03
39404	DIELDRIN TISMG/KG WET WGT 	DIELDRIN IN TISSUE WET WGT  (UG/G)                	6     	13    	1980-04-23	1987-07-29	  1.00E-02  	  8.00E-03  	  3.96E-01
39408	NCLBIPNL TOT,TIS  WETMG/KG	NONACHLOROBIPHENYL,TOT,        TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  6.25E-03  	  6.25E-03  	  6.25E-03
39409	DCDLBIPN TOT,TIS  WETMG/KG	DECACHLOROBIPHENYL,TOT,        TISSUE,WET,WT,MG/KG	2     	2     	1987-07-16	1987-07-29	  6.25E-03  	  6.25E-03  	  6.25E-03
39410	HEPTCHLR  TOTUG/L         	HEPTACHLOR IN WHOLE WATER SAMPLE (UG/L)           	7     	12    	1982-02-01	1992-07-01	  1.00E+00  	  5.00E-03  	  2.17E-01
39413	HEPTCHLR SEDUG/KG DRY WGT 	HEPTACHLOR IN BOT. DEP. (UG/KILOGRAM DRY SOLIDS)  	13    	23    	1979-04-24	1987-07-14	  1.00E+01  	  9.10E+00  	  1.32E+02
39420	HPCHLREP  TOTUG/L         	HEPTACHLOR EPOXIDE IN WHOLE WATER SAMPLE (UG/L)   	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-02  	  8.55E+00
39423	HPCHLREP SEDUG/KG DRY WGT 	HEPTACHLOR EPOXIDE IN BOT. DEP. (UG/KG DRY SOL.)  	4     	7     	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+00  	  4.11E+02
39480	MTHXYCLR WHL SMPL UG/L    	METHOXYCHLOR IN WHOLE WATER SAMPLE (UG/L)         	6     	7     	1983-02-01	1987-07-14	  1.00E+00  	  5.00E-01  	  7.00E-01
39481	MTHXYCLR MUD DRY  UG/KG   	METHOXYCHLOR IN BOTTOM DEPOSITS (UG/KG DRY SOL.)  	43    	195   	1977-01-25	1987-07-14	  1.00E+02  	  9.10E+00  	  1.09E+02
39488	PCB-1221  TOTUG/L         	PCB - 1221          IN THE WHOLE WATER SAMPLE UG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-01  	  8.91E+00
39491	PCB-1221 SEDUG/KG DRY WGT 	PCB - 1221      BOT. DEP.,PCB SERIES DRY SOL UG/KG	4     	7     	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+01  	  7.02E+02
39492	PCB-1232  TOTUG/L         	PCB - 1232      PCB SERIES WHOLE WATER SAMPLE UG/L	3     	3     	1980-04-17	1992-07-01	  3.00E+00  	  5.00E+01  	  3.43E+01
39495	PCB-1232 SEDUG/KG DRY WGT 	PCB - 1232      BOT. DEP.,PCB-SERIES DRY SOL UG/KG	4     	6     	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+01  	  7.94E+02
39496	PCB-1242  TOTUG/L         	PCB - 1242      PCB SERIES WHOLE WATER SAMPLE UG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-02  	  8.89E+00
39499	PCB-1242 SEDUG/KG DRY WGT 	PCB - 1242      BOT. DEP.,PCB-SERIES DRY SOL UG/KG	4     	7     	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+01  	  7.02E+02
39500	PCB-1248  TOTUG/L         	PCB - 1248      PCB SERIES WHOLE WATER SAMPLE UG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-01  	  8.91E+00
39503	PCB-1248 SEDUG/KG DRY WGT 	PCB - 1248       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	8     	12    	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+01  	  8.60E+02
39504	PCB-1254  TOTUG/L         	PCB - 1254      PCB SERIES WHOLE WATER SAMPLE UG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E+01  	  9.03E+00
39507	PCB-1254 SEDUG/KG DRY WGT 	PCB - 1254       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	36    	172   	1977-01-25	1987-07-14	  1.00E+03  	  9.00E+03  	  9.25E+02
39508	PCB-1260  TOTUG/L         	PCB - 1260      PCB SERIES WHOLE WATER SAMPLE UG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E+01  	  9.07E+00
39511	PCB-1260 SEDUG/KG DRY WGT 	PCB - 1260       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	26    	92    	1978-11-14	1987-07-14	  1.00E+03  	  9.70E+02  	  1.80E+03
39514	PCB-1016 SEDUG/KG DRY WGT 	PCB - 1016        IN BOTTOM SEDIMENTS DRY WT UG/KG	4     	7     	1980-04-17	1987-07-14	  1.25E+03  	  9.10E+01  	  7.02E+02
39530	MALATHN  WHL SMPL UG/L    	MALATHION IN WHOLE WATER SAMPLE (UG/L)            	3     	3     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
39560	DEMETON  WHL SMPL UG/L    	DEMETON IN WHOLE WATER SAMPLE (UG/L)              	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39570	DIAZINON WHL SMPL UG/L    	DIAZINON IN WHOLE WATER SAMPLE (UG/L)             	3     	3     	1986-05-19	1986-05-19	  2.00E-02  	  2.00E-02  	  2.00E-02
39600	MPARATHN WHL SMPL UG/L    	METHYL PARATHION IN WHOLE WATER SAMPLE (UG/L)     	3     	3     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
39632	ATRAZINE DISS.    PPB     	ATRAZINE DISSOLVED IN WATER                    PPB	1     	1     	1983-11-21	1983-11-21	  8.30E-02  	  8.30E-02  	  8.30E-02
39700	HCB       TOT UG/L        	HEXACHLOROBENZENE IN WHOLE WATER SAMPLE (UG/L)    	5     	11    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  1.73E+01
39701	HCB      SEDUG/KG DRY WGT 	HEXACHLOROBENZENE IN BOT DEPOS (UG/KG DRY SOLIDS) 	38    	138   	1978-11-14	1987-07-14	  1.00E+01  	  5.00E+00  	  8.29E+01
39702	HEXCLBD   TOT UG/L        	HEXACHLOROBUTADIENE IN WHOLE WATER SAMPLE(UG/L)   	3     	7     	1982-02-01	1992-07-01	  1.00E+01  	  1.00E+01  	  1.00E+01
39705	HEXCLBD  SEDUG/KG DRY WGT 	HEXACHLOROBUTADIENE BOT. DEPOS.(UG/KG DRY WGT)    	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.07E+03
39730	2,4-D    WHL SMPL UG/L    	2,4-D IN WHOLE WATER SAMPLE (UG/L)                	1     	1     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
39740	2,4,5-T  WHL SMPL UG/L    	2,4,5-T IN WHOLE WATER SAMPLE (UG/L)              	1     	1     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
39760	SILVEX   WHL SMPL UG/L    	SILVEX IN WHOLE WATER SAMPLE (UG/L)               	1     	1     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
39781	LINDANE  ORGANISM TOT UG/G	LINDANE AQUATIC ORGANISMS WT WGT BASIS(UG/G)      	1     	1     	1986-10-01	1986-10-01	  1.00E-02  	  1.00E-02  	  1.00E-02
39782	LINDANE  WHL SMPL UG/L    	LINDANE IN WHOLE WATER SAMPLE (UG/L)              	2     	2     	1983-10-25	1983-10-25	  1.00E-02  	  1.00E-02  	  1.00E-02
39783	LINDANE  MUD DRY  UG/KG   	LINDANE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)     	39    	190   	1977-01-25	1986-07-18	  1.00E+01  	  1.00E+01  	  1.00E+01
39785	GBHC-TIS LINDANE  WETMG/KG	GAMMA-BHC(LINDANE),TISSUE,WET WEIGHT,MG/KG        	8     	36    	1977-10-01	1987-07-29	  1.00E-02  	  8.00E-03  	  1.50E-01
39810	G-CHLRDN WHL SMPL UG/L    	CHLORDANE,GAMMA,IN WHOLE WATER  SAMPLE (UG/L)     	3     	3     	1987-02-23	1987-07-14	  5.00E-01  	  5.00E-01  	  5.00E-01
39811	G-CHLRDN MUD      UG/KG   	CHLORDANE,GAMMA,IN BOTTOM DEPOS(UG/KG DRY SOLIDS) 	3     	3     	1987-02-23	1987-07-14	  1.66E+01  	  3.27E+02  	  2.23E+02
45145	DIMETHYL NAPTHSED UG/KG   	DIMETHYLNAPHTHALENE IN SEDIMENT  UG/KG            	4     	5     	1985-03-27	1987-07-14	  1.51E+03  	  3.30E+02  	  1.40E+03
45510	XYLENE   SED DRY  WGTUG/KG	XYLENE                      SEDIMENT,DRY WGT,UG/KG	3     	4     	1985-03-27	1987-07-14	  1.50E+01  	  3.10E+00  	  1.60E+01
45511	XYLENE   TISS WET WGTMG/KG	XYLENE                      TISSUE  ,WET WGT,MG/KG	2     	3     	1987-04-21	1987-07-14	  1.00E-03  	  5.00E-03  	  3.67E-03
46333	PCNB     TIS WET  MG/KG   	PENTACHLORONITROBENZENE (PCNB) IN TISSUE WET MG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
50050	CONDUIT  FLOW     MGD     	FLOW, IN CONDUIT OR THRU A TREATMENT PLANT     MGD	1     	151   	1986-01-01	1992-07-01	  1.06E+02  	  9.97E+01  	  7.65E+01
70300	RESIDUE  DISS-180 C   MG/L	RESIDUE,TOTAL FILTRABLE (DRIED AT 180C),MG/L      	17    	146   	1973-01-31	1979-05-07	  1.43E+04  	  7.20E+03  	  3.26E+04
70301	DISS SOL SUM      MG/L    	SOLIDS, DISSOLVED-SUM OF CONSTITUENTS (MG/L)      	15    	15    	1972-04-03	1972-04-03	  1.20E+01  	  9.00E+00  	  1.77E+01
70320	MOISTURE CONTENT  PERCENT 	MOISTURE CONTENT (PERCENT OF TOTAL WET WEIGHT)    	2     	22    	1977-10-01	1986-10-01	  6.67E+01  	  7.77E+01  	  7.06E+01
70507	PHOS-T   ORTHO    MG/L P  	PHOSPHORUS,IN TOTAL ORTHOPHOSPHATE (MG/L AS P)    	48    	5419  	1979-07-09	1997-10-20	   .00E+00  	  9.80E-02  	  1.37E-02
70977	INSTRMNT LAB/FLD  RATIONUM	INSTRUMENT RATIO, LAB/FIELD CONCENTRATIONS, NUMBER	2     	2     	1987-07-16	1987-07-29	  2.33E+00  	  6.00E-01  	  1.47E+00
71830	OH ION   OH       MG/L    	HYDROXIDE ION   (MG/L AS OH)                      	1     	1     	1987-07-14	1987-07-14	  7.10E-02  	  7.10E-02  	  7.10E-02
71900	MERCURY  HG,TOTAL UG/L    	MERCURY, TOTAL  (UG/L AS HG)                      	120   	194   	1971-09-30	1992-07-01	   .00E+00  	  1.00E+02  	  1.32E+01
71920	MERCURY  SED-PULP MG/KG WT	MERCURY,TOT IN BOT DEPOS OR PULP(MG/KG,WET WGT)   	1     	1     	1980-04-28	1980-04-28	  1.00E-01  	  1.00E-01  	  1.00E-01
71921	MERCURY  SEDMG/KG DRY WGT 	MERCURY,TOT. IN BOT. DEPOS. (MG/KG AS HG DRY WGT) 	59    	367   	1975-09-09	1987-07-14	  1.00E+00  	  9.80E-01  	  2.28E+00
71930	MERCURY  TISMG/KG WET WGT 	MERCURY,TOTAL IN FISH OR ANIMAL-WET WEIGHT BASIS  	4     	11    	1980-04-23	1987-04-21	  1.00E-01  	  4.95E-02  	  1.15E-01
71935	MERCURY  FISH     PPM-WET 	MERCURY, TOTAL IN FISH (PPM,WET WEIGHT BASIS)     	4     	17    	1977-10-01	1987-07-29	  1.20E-01  	  8.00E-02  	  5.35E-02
71936	LEAD     TISMG/KG WET WGT 	LEAD,TOTAL IN FISH OR ANIMALS-WET WEIGHT BASIS    	9     	43    	1972-07-28	1987-04-21	  1.00E+00  	  9.20E-01  	  2.16E+00
71937	COPPER   TISMG/KG WET WGT 	COPPER,TOTAL IN FISH OR ANIMALS-WET WEIGHT BASIS  	9     	39    	1972-07-28	1987-07-14	  1.00E+00  	  9.50E+00  	  7.35E+00
71938	ZINC     TISMG/KG WET WGT 	ZINC,TOTAL IN FISH OR ANIMALS-WET WEIGHT BASIS    	9     	39    	1972-07-28	1987-07-14	  1.00E-01  	  7.28E+01  	  1.72E+01
71939	CR-FISH  UG/G  OR MG/KG WT	CHROMIUM,TOT IN FISH OR ANIMALS-WET WEIGHT BASIS  	4     	10    	1981-04-15	1987-07-14	   .00E+00  	  3.00E+00  	  5.00E-01
71940	CADMIUM  TISMG/KG WET WGT 	CADMIUM,TOTAL IN FISH OR ANIMAL-WET WEIGHT BASIS  	6     	26    	1977-10-01	1987-07-14	  1.00E-02  	  8.10E-01  	  6.15E-01
71941	CD TOTAL FISH DWT UG/GM   	CADMIUM,TOTAL IN FISH-DRY WEIGHT BASIS            	2     	2     	1980-04-23	1980-04-28	  2.60E+00  	  2.60E+00  	  2.60E+00
73529	BENZEMIN 4-CHLORO TOTWUG/L	BENZENAMINE, 4-CHLORO-                    TOTWUG/L	3     	3     	1987-02-23	1987-07-14	  1.00E+01  	  5.00E+01  	  2.33E+01
73605	BENZEMIN 4-NITRO- TOTWUG/L	BENZENAMINE, 4-NITRO-                     TOTWUG/L	3     	3     	1987-02-23	1987-07-14	  5.00E+01  	  5.00E+01  	  5.00E+01
74055	FEC COLI PERMIT   GENERAL 	FECAL COLIFORM, GENERAL (PERMIT)                  	1     	7     	1992-01-01	1992-07-01	  2.90E+07  	  8.20E+07  	  5.14E+07
74990	FISH     SPECIES  NUMERIC 	FISH SPECIES NUMERIC CODE - F&W SERVICE           	7     	89    	1970-10-01	1987-07-29	  1.70E+01  	  6.99E+02  	  1.36E+02
74995	ANATOMY   CODE            	ANATOMY CODE (SEE APPENDIX FOR ANATOMY LIST)      	5     	24    	1972-07-28	1987-07-29	  5.20E+01  	  8.60E+01  	  6.84E+01
75059	ACETONE  SED DRY  WGTUG/KG	ACETONE                     SEDIMENT,DRY WGT,UG/KG	1     	1     	1985-03-27	1985-03-27	  2.77E+02  	  2.77E+02  	  2.77E+02
75078	MTH ETH  KET SED  DRYUG/KG	METHYL ETHYL KETONE         SEDIMENT,DRY WGT,UG/KG	2     	2     	1987-04-21	1987-07-14	  3.70E+02  	  5.74E+01  	  2.14E+02
75166	2HEXANON SED DRY  WGTUG/KG	2-HEXANONE                  SEDIMENT,DRY WGT,UG/KG	3     	4     	1985-03-27	1987-07-14	  1.80E+01  	  4.00E+01  	  2.60E+01
