
Hawaii, HI
Number of Stations = 517


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
39074	ALPHABHC TISMG/KG WET WGT 	BHC-ALPHA ISOMER,TISSUE UG/G       WET WGT        	3     	9     	1980-09-09	1987-09-16	  2.00E-03  	  8.00E-03  	  8.22E-02
39076	ALPHABHC SEDUG/KG DRY WGT 	BHC-ALPHA ISOMER, BOTTOM DEPOS (UG/KG DRY SOL)    	13    	75    	1977-09-20	1987-09-15	  1.65E-01  	  8.00E+00  	  5.26E+01
39082	12DIBROM ETHYLENE TOT UG/L	1,2-DIBROMOETHYLENE IN WATER,            TOTALUG/L	4     	4     	1986-08-27	1986-09-02	  2.00E-01  	  2.00E-01  	  2.00E-01
39099	B2ETHXPH TISMG/KG WET WGT 	BIS(2-ETHYLHEXYL)PHTHALATE,TISSUE,WET WGT,MG/KG   	2     	7     	1980-09-09	1984-09-04	  2.80E+00  	  6.70E-01  	  1.81E+00
39100	B2ETHHXL PHTHALAT TOT UG/L	BIS(2-ETHYLHEXYL) PHTHALATE,WHOLE WATER,UG/L      	2     	5     	1980-09-08	1984-09-04	  1.00E+01  	  8.00E+00  	  9.60E+00
39102	B2E PHTH MUD-DRY  UG/KG   	BIS(2-ETHYLHEXYL) PHTHALATE,SEDIMENT,DRY WGT,UG/KG	2     	4     	1980-09-10	1984-09-04	  3.30E+02  	  9.43E+02  	  1.74E+03
39110	DNB PHTH TOTAL    UG/L    	DI-N-BUTYL PHTHALATE,WHOLE WATER,UG/L             	2     	5     	1980-09-08	1984-09-04	  1.00E+01  	  1.00E+01  	  1.00E+01
39112	DNB PHTH MUD-DRY  UG/KG   	DI-N-BUTYL PHTHALATE,SEDIMENTS,DRY WGT,UG/KG      	2     	4     	1980-09-10	1984-09-04	  3.30E+02  	  9.43E+02  	  1.27E+03
39120	BENZIDIN  TOTUG/L         	BENZIDINE IN WHOLE WATER SAMPLE (UG/L)            	2     	5     	1980-09-08	1984-09-04	  1.00E+01  	  5.00E+01  	  1.80E+01
39121	BENZIDIN SEDUG/KG DRY WGT 	BENZIDINE IN BOTTOM DEPOS UG/KG DRY SOLIDS        	2     	4     	1980-09-10	1984-09-04	  1.60E+03  	  4.57E+03  	  2.78E+03
39175	VINYLCHL ORIDE    TOT UG/L	VINYL CHLORIDE-WHOLE WATER SAMPLE-UG/L            	7     	10    	1980-09-08	1986-09-02	  1.00E+01  	  5.00E+00  	  3.28E+00
39180	TRICHLOR ETHYLENE TOT UG/L	TRICHLOROETHYLENE-WHOLE WATER SAMPLE-UG/L         	2     	4     	1980-09-08	1983-09-19	  1.00E+01  	  5.00E+00  	  7.50E+00
39250	NAPTHAL  ENES, PC . UG/L  	NAPTHALENES, POLYCHLORINATED (UG/L)               	2     	4     	1980-09-08	1984-09-04	  1.00E+01  	  1.00E+01  	  1.00E+01
39300	P,P'DDT   TOT UG/L        	P,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  3.00E-01  	  7.42E-01
39301	P,P'DDT  SEDUG/KG DRY WGT 	P,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	13    	80    	1976-09-26	1987-09-15	  3.00E+01  	  6.75E+01  	  7.11E+01
39302	P,P'DDT  TISMG/KG WET WGT 	P P DDT IN TISSUE WET WGT (UG/G)                  	2     	8     	1980-09-09	1987-09-16	  1.00E-03  	  5.00E-02  	  1.31E-02
39305	O,P' DDT WHL SMPL UG/L    	O,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	1     	1     	1981-06-22	1981-06-22	  3.00E-01  	  3.00E-01  	  3.00E-01
39306	O,P' DDT MUD DRY  UG/KG   	O,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	11    	76    	1976-09-26	1986-08-12	  3.00E+01  	  3.00E+01  	  3.00E+01
39310	P,P'DDD   TOT UG/L        	P,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  2.00E-01  	  7.25E-01
39311	P,P'DDD  SEDUG/KG DRY WGT 	P,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	13    	79    	1976-09-27	1987-09-15	  2.00E+01  	  6.75E+01  	  6.25E+01
39312	P,P'DDD  TISMG/KG WET WGT 	P  P  DDD IN TISSUE WET WGT (UG/G)                	2     	7     	1980-09-09	1987-09-16	  1.00E-03  	  5.00E-02  	  1.83E-02
39315	O,P' DDD WHL SMPL UG/L    	O,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	1     	1     	1981-06-22	1981-06-22	  3.00E-01  	  3.00E-01  	  3.00E-01
39316	O,P' DDD MUD DRY  UG/KG   	O,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	11    	72    	1977-09-20	1986-08-12	  3.00E+01  	  3.00E+01  	  3.00E+01
39319	MNCLBIPN TOT,TIS  WETMG/KG	MONOCHLOROBIPHENYL,TOTAL,      TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  1.25E-03  	  1.25E-03  	  1.25E-03
39320	P,P'DDE   TOT UG/L        	P,P' DDE IN WHOLE WATER SAMPLE (UG/L)             	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  7.00E-01
39321	P,P'DDE  SEDUG/KG DRY WGT 	P,P' DDE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	13    	76    	1976-09-27	1987-09-15	  1.50E+01  	  6.75E+01  	  6.08E+01
39322	P,P'DDE  TISMG/KG WET WGT 	P,P'-DDE IN TISSUE WET WGT  MG/KG                 	3     	9     	1980-09-09	1987-09-16	  1.00E-02  	  5.10E-04  	  2.57E-02
39327	O P DDE  WHL SMP  L UG/L  	ORTHO PARA DDE IN WHOLE WATER SAMPLE (UG/L)       	1     	1     	1981-06-22	1981-06-22	  1.50E-01  	  1.50E-01  	  1.50E-01
39328	O,P'DDE  MUD      UG/KG   	O,P'DDE IN      BOTTOM DEPOS  (UG/KG DRY SOLIDS)  	11    	72    	1977-09-20	1986-08-12	  1.50E+01  	  2.00E+01  	  1.70E+01
39330	ALDRIN    TOT UG/L        	ALDRIN IN WHOLE WATER SAMPLE (UG/L)               	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  6.92E-01
39333	ALDRIN   SEDUG/KG DRY WGT 	ALDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	13    	75    	1977-09-20	1987-09-15	  1.00E+01  	  3.38E+01  	  5.45E+01
39335	DICLBIPN TOT,TIS  WETMG/KG	DICHLOROBIPHENYL,TOTAL,        TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  1.25E-03  	  1.25E-03  	  1.25E-03
39337	ALPHABHC  TOTUG/L         	ALPHA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP    	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  8.10E-01
39338	BETA BHC  TOTUG/L         	BETA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP     	2     	4     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  7.63E-01
39339	TRICLBPN TOT,TIS  WETMG/KG	TRICHLOROBIPHENYL,TOTAL,       TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  1.25E-03  	  1.25E-03  	  1.25E-03
39340	GAMMABHC LINDANE  TOT.UG/L	GAMMA-BHC(LINDANE),WHOLE WATER,UG/L               	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  8.10E-01
39343	GBHC-MUD LINDANE  DRYUG/KG	GAMMA-BHC(LINDANE),SEDIMENTS,DRY WGT,UG/KG        	2     	2     	1980-09-10	1983-08-22	  1.65E-01  	  3.33E+03  	  1.67E+03
39345	TETCLBPN TOT,TIS  WETMG/KG	TETRACHLOROBIPHENYL,TOT,       TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  2.50E-03  	  2.50E-03  	  2.50E-03
39347	PECLBIPN TOT,TIS  WETMG/KG	PENTACHLOROBIPHENYL,TOT,       TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  2.50E-03  	  2.50E-03  	  2.50E-03
39350	CHLRDANE TECH&MET TOT UG/L	CHLORDANE(TECH MIX & METABS),WHOLE WATER,UG/L     	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-01  	  9.00E-01
39351	CDANEDRY TECH&MET MUDUG/KG	CHLORDANE(TECH MIX&METABS),SEDIMENTS,DRY WGT,UG/KG	2     	2     	1980-09-10	1983-08-22	  1.65E+00  	  3.33E+03  	  1.67E+03
39354	HPCLBIPN TOT,TIS  WETMG/KG	HEPTACHLOROBIPHENYL,TOT,       TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  3.75E-03  	  3.75E-03  	  3.75E-03
39355	OCTCLBPN TOT,TIS  WETMG/KG	OCTACHLOROBIPHENYL,TOT,        TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  3.75E-03  	  3.75E-03  	  3.75E-03
39357	RONNEL   WHL SAMP UG/L    	RONNEL IN WHOLE WATER SAMPLE (UG/L)               	1     	1     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39380	DIELDRIN  TOTUG/L         	DIELDRIN IN WHOLE WATER SAMPLE (UG/L)             	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  7.17E-01
39383	DIELDRIN SEDUG/KG DRY WGT 	DIELDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.)  	13    	75    	1976-09-27	1987-09-15	  1.65E-01  	  6.75E+01  	  7.08E+01
39388	ENDOSULN WHL SMPL UG/L    	ENDOSULFAN IN WHOLE WATER SAMPLE (UG/L)           	1     	1     	1983-09-19	1983-09-19	  1.00E+00  	  1.00E+00  	  1.00E+00
39389	ENDOSULN MUD      UG/KG   	ENDOSULFAN IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)  	1     	1     	1983-08-22	1983-08-22	  8.25E-01  	  8.25E-01  	  8.25E-01
39390	ENDRIN    TOT UG/L        	ENDRIN IN WHOLE WATER SAMPLE (UG/L)               	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-02  	  7.17E-01
39393	ENDRIN   SEDUG/KG DRY WGT 	ENDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	13    	78    	1977-09-20	1987-09-15	  1.00E+01  	  3.38E+01  	  6.89E+01
39400	TOXAPHEN  TOTUG/L         	TOXAPHENE IN WHOLE WATER SAMPLE (UG/L)            	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  2.50E+00  	  1.30E+00
39403	TOXAPHEN SEDUG/KG DRY WGT 	TOXAPHENE IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.) 	2     	3     	1980-09-10	1987-09-15	  3.33E+03  	  8.25E+00  	  1.34E+03
39404	DIELDRIN TISMG/KG WET WGT 	DIELDRIN IN TISSUE WET WGT  (UG/G)                	3     	9     	1980-09-09	1987-09-16	  1.12E-01  	  5.00E-02  	  9.06E-02
39408	NCLBIPNL TOT,TIS  WETMG/KG	NONACHLOROBIPHENYL,TOT,        TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  6.25E-03  	  6.25E-03  	  6.25E-03
39409	DCDLBIPN TOT,TIS  WETMG/KG	DECACHLOROBIPHENYL,TOT,        TISSUE,WET,WT,MG/KG	1     	1     	1984-08-01	1984-08-01	  6.25E-03  	  6.25E-03  	  6.25E-03
39410	HEPTCHLR  TOTUG/L         	HEPTACHLOR IN WHOLE WATER SAMPLE (UG/L)           	2     	4     	1983-08-22	1984-09-04	  1.00E+00  	  5.00E-02  	  7.63E-01
39413	HEPTCHLR SEDUG/KG DRY WGT 	HEPTACHLOR IN BOT. DEP. (UG/KILOGRAM DRY SOLIDS)  	2     	3     	1980-09-10	1987-09-15	  1.65E-01  	  3.38E+01  	  1.12E+03
39420	HPCHLREP  TOTUG/L         	HEPTACHLOR EPOXIDE IN WHOLE WATER SAMPLE (UG/L)   	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  1.00E-01  	  8.20E-01
39423	HPCHLREP SEDUG/KG DRY WGT 	HEPTACHLOR EPOXIDE IN BOT. DEP. (UG/KG DRY SOL.)  	2     	3     	1980-09-10	1987-09-15	  3.30E-01  	  3.38E+01  	  1.12E+03
39480	MTHXYCLR WHL SMPL UG/L    	METHOXYCHLOR IN WHOLE WATER SAMPLE (UG/L)         	1     	1     	1981-06-22	1981-06-22	  1.00E+00  	  1.00E+00  	  1.00E+00
39481	MTHXYCLR MUD DRY  UG/KG   	METHOXYCHLOR IN BOTTOM DEPOSITS (UG/KG DRY SOL.)  	12    	76    	1977-09-20	1987-09-15	  1.00E+02  	  3.38E+02  	  1.03E+02
39488	PCB-1221  TOTUG/L         	PCB - 1221          IN THE WHOLE WATER SAMPLE UG/L	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  1.00E+00  	  1.00E+00
39491	PCB-1221 SEDUG/KG DRY WGT 	PCB - 1221      BOT. DEP.,PCB SERIES DRY SOL UG/KG	2     	3     	1980-09-10	1987-09-15	  3.30E+00  	  3.38E+02  	  1.22E+03
39492	PCB-1232  TOTUG/L         	PCB - 1232      PCB SERIES WHOLE WATER SAMPLE UG/L	1     	1     	1980-09-08	1980-09-08	  1.00E+00  	  1.00E+00  	  1.00E+00
39495	PCB-1232 SEDUG/KG DRY WGT 	PCB - 1232      BOT. DEP.,PCB-SERIES DRY SOL UG/KG	2     	4     	1980-09-08	1987-09-15	  1.25E+03  	  3.38E+02  	  1.23E+03
39496	PCB-1242  TOTUG/L         	PCB - 1242      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  5.00E-01  	  9.00E-01
39499	PCB-1242 SEDUG/KG DRY WGT 	PCB - 1242      BOT. DEP.,PCB-SERIES DRY SOL UG/KG	2     	3     	1980-09-10	1987-09-15	  1.65E+00  	  3.38E+02  	  1.22E+03
39500	PCB-1248  TOTUG/L         	PCB - 1248      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  1.00E+00  	  1.00E+00
39503	PCB-1248 SEDUG/KG DRY WGT 	PCB - 1248       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	3     	5     	1978-04-27	1987-09-15	  2.00E+02  	  3.38E+02  	  8.15E+02
39504	PCB-1254  TOTUG/L         	PCB - 1254      PCB SERIES WHOLE WATER SAMPLE UG/L	3     	6     	1980-09-08	1984-09-04	  1.00E+00  	  2.00E+00  	  1.17E+00
39507	PCB-1254 SEDUG/KG DRY WGT 	PCB - 1254       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	13    	73    	1977-09-20	1987-09-15	  2.00E+02  	  6.75E+02  	  2.50E+02
39508	PCB-1260  TOTUG/L         	PCB - 1260      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	5     	1980-09-08	1984-09-04	  1.00E+00  	  2.00E+00  	  1.20E+00
39511	PCB-1260 SEDUG/KG DRY WGT 	PCB - 1260       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	2     	3     	1980-09-10	1987-09-15	  3.33E+03  	  6.75E+02  	  1.34E+03
39514	PCB-1016 SEDUG/KG DRY WGT 	PCB - 1016        IN BOTTOM SEDIMENTS DRY WT UG/KG	2     	3     	1980-09-10	1987-09-15	  1.65E+00  	  3.38E+02  	  1.22E+03
39530	MALATHN  WHL SMPL UG/L    	MALATHION IN WHOLE WATER SAMPLE (UG/L)            	1     	1     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
39560	DEMETON  WHL SMPL UG/L    	DEMETON IN WHOLE WATER SAMPLE (UG/L)              	1     	1     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39570	DIAZINON WHL SMPL UG/L    	DIAZINON IN WHOLE WATER SAMPLE (UG/L)             	1     	1     	1986-05-19	1986-05-19	  2.00E-02  	  2.00E-02  	  2.00E-02
39600	MPARATHN WHL SMPL UG/L    	METHYL PARATHION IN WHOLE WATER SAMPLE (UG/L)     	1     	1     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
39632	ATRAZINE DISS.    PPB     	ATRAZINE DISSOLVED IN WATER                    PPB	9     	19    	1984-02-23	1986-09-24	  1.00E+00  	  9.00E-01  	  6.62E-01
39700	HCB       TOT UG/L        	HEXACHLOROBENZENE IN WHOLE WATER SAMPLE (UG/L)    	3     	6     	1980-09-08	1984-09-04	  1.00E+01  	  5.00E-02  	  8.34E+00
39701	HCB      SEDUG/KG DRY WGT 	HEXACHLOROBENZENE IN BOT DEPOS (UG/KG DRY SOLIDS) 	11    	40    	1979-09-18	1986-08-12	  3.30E+02  	  9.43E+02  	  1.32E+02
39702	HEXCLBD   TOT UG/L        	HEXACHLOROBUTADIENE IN WHOLE WATER SAMPLE(UG/L)   	2     	4     	1983-08-22	1984-09-04	  1.00E+01  	  1.00E+01  	  1.00E+01
39705	HEXCLBD  SEDUG/KG DRY WGT 	HEXACHLOROBUTADIENE BOT. DEPOS.(UG/KG DRY WGT)    	2     	4     	1980-09-10	1984-09-04	  3.30E+02  	  9.43E+02  	  1.27E+03
39750	SEVIN    WHL SMPL UG/L    	SEVIN IN WHOLE WATER SAMPLE (UG/L)                	4     	4     	1990-05-28	1990-05-28	  5.00E+00  	  5.00E+00  	  5.00E+00
39783	LINDANE  MUD DRY  UG/KG   	LINDANE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)     	11    	75    	1977-09-20	1986-08-12	  1.00E+01  	  2.50E+01  	  1.02E+01
39785	GBHC-TIS LINDANE  WETMG/KG	GAMMA-BHC(LINDANE),TISSUE,WET WEIGHT,MG/KG        	3     	9     	1980-09-09	1987-09-16	  2.00E-03  	  8.00E-03  	  8.82E-03
39811	G-CHLRDN MUD      UG/KG   	CHLORDANE,GAMMA,IN BOTTOM DEPOS(UG/KG DRY SOLIDS) 	1     	1     	1987-09-15	1987-09-15	  3.38E+02  	  3.38E+02  	  3.38E+02
39941	ROUNDUP  WHL SMPL UG/L    	ROUNDUP                 IN WHOLE WATER SAMPLE UG/L	4     	4     	1990-05-28	1990-05-28	  5.00E+01  	  5.00E+01  	  5.00E+01
45145	DIMETHYL NAPTHSED UG/KG   	DIMETHYLNAPHTHALENE IN SEDIMENT  UG/KG            	1     	1     	1983-09-19	1983-09-19	  4.57E+03  	  4.57E+03  	  4.57E+03
46333	PCNB     TIS WET  MG/KG   	PENTACHLORONITROBENZENE (PCNB) IN TISSUE WET MG/KG	1     	1     	1984-08-01	1984-08-01	  2.50E-03  	  2.50E-03  	  2.50E-03
50261	DO INTER GRVL WNK LR  MG/L	DISSOLVED OXYGEN, INTERGRAVEL WINKLER TITRATN MG/L	4     	32    	1992-06-16	1992-08-20	  1.00E+01  	  9.20E+00  	  6.45E+00
50274	AMPA      UG/L            	AMINOMETHYLPHOSPHONIC ACID                    MG/L	4     	4     	1990-05-28	1990-05-28	  5.00E+01  	  5.00E+01  	  5.00E+01
70300	RESIDUE  DISS-180 C   MG/L	RESIDUE,TOTAL FILTRABLE (DRIED AT 180C),MG/L      	15    	56    	1973-03-05	1979-04-02	  1.09E+04  	  9.08E+03  	  2.93E+04
70507	PHOS-T   ORTHO    MG/L P  	PHOSPHORUS,IN TOTAL ORTHOPHOSPHATE (MG/L AS P)    	51    	1059  	1979-07-09	1997-10-20	   .00E+00  	  9.00E-03  	  1.86E-02
70977	INSTRMNT LAB/FLD  RATIONUM	INSTRUMENT RATIO, LAB/FIELD CONCENTRATIONS, NUMBER	1     	2     	1984-08-01	1984-08-01	  4.00E-02  	  9.70E-01  	  5.05E-01
71830	OH ION   OH       MG/L    	HYDROXIDE ION   (MG/L AS OH)                      	1     	1     	1987-02-24	1987-02-24	  1.00E-01  	  1.00E-01  	  1.00E-01
71846	AMMONIA  DISS-NH4 MG/L    	NITROGEN, AMMONIA, DISSOLVED (MG/L AS NH4)        	60    	244   	1986-04-01	1996-10-18	   .00E+00  	  9.90E-03  	  2.21E-02
71850	NITRATE  TOT-NO3  MG/L    	NITRATE NITROGEN,TOTAL (MG/L AS NO3)              	2     	6     	1992-06-20	1992-08-18	  1.00E+00  	  2.80E+00  	  1.85E+00
71851	NITRATE  DISS-NO3 MG/L    	NITRATE NITROGEN, DISSOLVED (MG/L AS NO3)         	37    	199   	1994-03-03	1996-10-18	  1.00E-03  	  9.92E-01  	  1.63E+00
71889	SOLORTHO P AS PO4 MG/L    	PHOSPHATE, ORTHO, SOLUBLE, AS PO4 (MG/L)          	9     	32    	1974-02-01	1975-08-01	  1.20E-01  	  9.00E-02  	  6.83E-02
71900	MERCURY  HG,TOTAL UG/L    	MERCURY, TOTAL  (UG/L AS HG)                      	2     	6     	1980-09-08	1987-09-15	  1.02E+01  	  3.00E-01  	  1.88E+00
71921	MERCURY  SEDMG/KG DRY WGT 	MERCURY,TOT. IN BOT. DEPOS. (MG/KG AS HG DRY WGT) 	18    	160   	1976-09-27	1987-09-15	  1.00E+00  	  8.00E-01  	  3.39E+01
71930	MERCURY  TISMG/KG WET WGT 	MERCURY,TOTAL IN FISH OR ANIMAL-WET WEIGHT BASIS  	2     	6     	1980-09-09	1987-09-16	  1.30E-01  	  5.40E-02  	  1.47E-01
71935	MERCURY  FISH     PPM-WET 	MERCURY, TOTAL IN FISH (PPM,WET WEIGHT BASIS)     	1     	2     	1984-08-01	1984-08-01	  1.00E-01  	  9.00E-02  	  9.50E-02
71936	LEAD     TISMG/KG WET WGT 	LEAD,TOTAL IN FISH OR ANIMALS-WET WEIGHT BASIS    	2     	6     	1980-09-09	1987-09-16	  2.00E-01  	  9.50E-01  	  1.86E+00
71937	COPPER   TISMG/KG WET WGT 	COPPER,TOTAL IN FISH OR ANIMALS-WET WEIGHT BASIS  	2     	7     	1980-09-09	1987-09-16	  1.10E+01  	  6.90E+00  	  1.18E+01
71938	ZINC     TISMG/KG WET WGT 	ZINC,TOTAL IN FISH OR ANIMALS-WET WEIGHT BASIS    	2     	7     	1980-09-09	1987-09-16	  1.43E+01  	  7.50E+01  	  3.06E+01
71939	CR-FISH  UG/G  OR MG/KG WT	CHROMIUM,TOT IN FISH OR ANIMALS-WET WEIGHT BASIS  	2     	5     	1983-08-22	1987-09-16	   .00E+00  	  1.30E+00  	  2.60E-01
71940	CADMIUM  TISMG/KG WET WGT 	CADMIUM,TOTAL IN FISH OR ANIMAL-WET WEIGHT BASIS  	2     	7     	1980-09-09	1987-09-16	  1.00E+00  	  8.20E-01  	  6.09E-01
71941	CD TOTAL FISH DWT UG/GM   	CADMIUM,TOTAL IN FISH-DRY WEIGHT BASIS            	1     	1     	1980-09-09	1980-09-09	  1.00E+01  	  1.00E+01  	  1.00E+01
74990	FISH     SPECIES  NUMERIC 	FISH SPECIES NUMERIC CODE - F&W SERVICE           	1     	2     	1984-08-01	1984-08-01	  6.50E+01  	  6.50E+01  	  6.50E+01
74995	ANATOMY   CODE            	ANATOMY CODE (SEE APPENDIX FOR ANATOMY LIST)      	1     	2     	1984-08-01	1984-08-01	  5.90E+01  	  5.90E+01  	  5.90E+01
75059	ACETONE  SED DRY  WGTUG/KG	ACETONE                     SEDIMENT,DRY WGT,UG/KG	1     	1     	1983-09-19	1983-09-19	  5.00E+00  	  5.00E+00  	  5.00E+00
75166	2HEXANON SED DRY  WGTUG/KG	2-HEXANONE                  SEDIMENT,DRY WGT,UG/KG	1     	1     	1983-09-19	1983-09-19	  5.00E+00  	  5.00E+00  	  5.00E+00
75192	STYRENE  SED DRY  WGTUG/KG	STYRENE                     SEDIMENT,DRY WGT,UG/KG	1     	1     	1983-09-19	1983-09-19	  5.00E+00  	  5.00E+00  	  5.00E+00
75212	BNZYLALC SED DRY  WGTUG/KG	BENZYL ALCOHOL              SEDIMENT,DRY WGT,UG/KG	1     	1     	1983-09-19	1983-09-19	  9.43E+02  	  9.43E+02  	  9.43E+02
75315	BENZOICA SED DRY  WGTUG/KG	BENZOIC ACID                SEDIMENT,DRY WGT,UG/KG	1     	1     	1983-09-19	1983-09-19	  4.57E+03  	  4.57E+03  	  4.57E+03
75647	DBNZOFUR SED DRY  WGTUG/KG	DIBENZOFURAN                SEDIMENT,DRY WGT,UG/KG	1     	1     	1983-09-19	1983-09-19	  4.57E+03  	  4.57E+03  	  4.57E+03
76530	BIPHENYL TISS WET WGTMG/KG	BIPHENYL                    TISSUE  ,WET WGT,MG/KG	1     	1     	1984-08-01	1984-08-01	  2.50E-03  	  2.50E-03  	  2.50E-03
77041	CRBN DIS TOTAL    UG/L    	CARBON DISULFIDE                  WHOLE WATER,UG/L	2     	3     	1983-08-22	1983-09-19	  1.00E+01  	  5.00E+00  	  6.67E+00
77057	VINYL AC TOTAL    UG/L    	VINYL ACETATE                     WHOLE WATER,UG/L	2     	2     	1983-08-22	1983-09-19	  1.00E+01  	  5.00E+00  	  7.50E+00
77089	ANILINE  TOTAL    UG/L    	ANILINE                           WHOLE WATER,UG/L	2     	4     	1983-08-22	1984-09-04	  1.00E+01  	  1.00E+01  	  1.00E+01
77103	2HEXANON TOTAL    UG/L    	2-HEXANONE                        WHOLE WATER,UG/L	2     	3     	1983-08-22	1983-09-19	  1.00E+01  	  5.00E+00  	  6.67E+00
77128	STYRENE  TOTAL    UG/L    	STYRENE                           WHOLE WATER,UG/L	7     	9     	1983-08-22	1986-09-02	  1.00E+01  	  5.00E-01  	  2.42E+00
77135	O-XYLENE TOTAL    UG/L    	O-XYLENE                          WHOLE WATER,UG/L	2     	3     	1983-08-22	1983-09-19	  1.00E+01  	  5.00E+00  	  6.67E+00
77147	BNZYLALC TOTAL    UG/L    	BENZYL ALCOHOL                    WHOLE WATER,UG/L	2     	4     	1983-08-22	1984-09-04	  1.00E+01  	  1.00E+01  	  1.00E+01
77170	2,2DCLPR TOTAL    UG/L    	2,2-DICHLOROPROPANE               WHOLE WATER,UG/L	2     	2     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
77173	1,3DCLPR TOTAL    UG/L    	1,3-DICHLOROPROPANE               WHOLE WATER,UG/L	5     	6     	1986-05-19	1986-09-02	  2.00E-01  	  5.00E-01  	  3.00E-01
77247	BENZOICA TOTAL    UG/L    	BENZOIC ACID                      WHOLE WATER,UG/L	2     	4     	1983-08-22	1984-09-04	  1.00E+01  	  5.00E+01  	  2.00E+01
77416	2MNAPTHA TOTAL    UG/L    	2-METHYLNAPHTHALENE               WHOLE WATER,UG/L	2     	4     	1983-08-22	1984-09-04	  1.00E+01  	  1.00E+01  	  1.00E+01
77562	1112TCLE TOTAL    UG/L    	1,1,1,2-TETRACHLOROETHANE         WHOLE WATER,UG/L	2     	2     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
77596	DBRMETHA TOTAL    UG/L    	METHYLENE BROMIDE                 WHOLE WATER,UG/L	2     	2     	1986-05-19	1986-05-19	  1.00E+00  	  1.00E+00  	  1.00E+00
77641	N-TRIDEC TOTAL    UG/L    	N-TRIDECANE                       WHOLE WATER,UG/L	5     	6     	1986-05-19	1986-09-02	  2.00E-01  	  5.00E-01  	  3.00E-01
77687	245TCLPH TOTAL    UG/L    	2,4,5-TRICHLOROPHENOL             WHOLE WATER,UG/L	2     	4     	1983-08-22	1984-09-04	  1.00E+01  	  5.00E+01  	  2.00E+01
